Unnamed: 0,title,datetime,browse_count,discussion_count,browse_log_norm
2549,新闻联播看到周深,2024-10-20 06:18:00,82407000,111000,18.22718094272784
2550,张玉宁吃黄牌无缘战巴林,2024-10-20 06:24:00,5823000,481,15.577326150819257
2551,中学老师群里失控怒骂被暂停教学,2024-10-20 06:27:00,75330000,17000,18.13738901980188
2552,中国计划2050年成空间科学强国,2024-10-20 06:54:00,11920000,2471,16.293728219601476
2553,iPadmini7发布,2024-10-20 07:00:00,49992000,15000,17.727373550591054
2554,开水烫伤6岁女童的男孩家属说他贪玩,2024-10-20 07:09:00,16594000,4260,16.624551742206368
2555,林高远刘诗雯全锦赛混双夺冠,2024-10-20 07:15:00,35285000,9889,17.378968502417067
2556,黄雨婷的发卡又升级了,2024-10-20 07:39:00,38234000,1466,17.4592357300711
2557,选择困难的年轻人开始抄作业,2024-10-20 07:48:00,12886000,2639,16.371652008680726
2558,男子中48888元记者通知领奖被怼,2024-10-20 08:12:00,22923000,2881,16.947651331297813
2559,刘诗雯回应夺冠,2024-10-20 08:42:00,19486000,882,16.785206816967424
2560,北京公积金中心试点新模式,2024-10-20 08:57:00,13806000,604,16.440613838245557
2561,男子回应女友戴鲨鱼夹摔倒重度昏迷,2024-10-20 09:00:00,11307000,1517,16.240932560917383
2562,老中青三代文艺工作者感悟深扎路,2024-10-20 09:03:00,61233000,268000,17.93019681784429
2563,促房地产市场平稳健康发展发布会,2024-10-20 09:33:00,9521000,2652,16.06901044326783
2564,国足印尼冲突,2024-10-20 10:03:00,51941000,4299,17.765619016997753
2565,王楚钦孙颖莎继续包揽WTT世界第1,2024-10-20 10:12:00,23691000,3745,16.980605787147827
2566,听泉鉴宝说不敢再休息了,2024-10-20 10:18:00,190000000,26000,19.06253463012476
2567,听泉鉴宝下架大量商品,2024-10-20 10:54:00,45583000,1218,17.635045397957256
2568,中方回应韩媒称朝鲜炸毁韩朝边境部分道路,2024-10-20 11:06:00,50154000,3647,17.730608829909347
2569,印尼球员说国足浪费时间,2024-10-20 11:12:00,19396000,2977,16.78057741720738
2570,珠穆朗玛气象科考领军者马耀明,2024-10-20 11:21:00,210000000,7591,19.162618088681743
2571,盘点10年经典文艺作品名场面,2024-10-20 11:24:00,22671000,11000,16.93659713267097
2572,戴鲨鱼夹摔倒重度昏迷女子被接回家,2024-10-20 11:27:00,72773000,9825,18.102855565253364
2573,谢娜还是那个谢娜,2024-10-20 12:36:00,27474000,6359,17.128750660867286
2574,死者父亲将起诉出轨儿媳索赔150万,2024-10-20 12:42:00,61001000,9684,17.926400815445838
2575,白敬亭难哄新物料,2024-10-20 13:42:00,16418000,2115,16.613888851890348
2576,男亲子卫生间是否多余,2024-10-20 13:45:00,7632000,825,15.84786049211026
2577,至2050年我国空间科学发展路线图,2024-10-20 14:15:00,6552000,2780,15.695280904515045
2578,剥莲子原来有工具,2024-10-20 15:00:00,26527000,5780,17.093673640187344
2579,网红麻辣烫直播情侣亲昵博眼球,2024-10-20 15:21:00,29813000,2012,17.210455097960665
2580,老外在中国治好了数学焦虑,2024-10-20 15:57:00,49659000,5720,17.72069020091041
2581,我国成功发射千帆极轨02组卫星,2024-10-20 16:03:00,17544000,6996,16.680222569079863
2582,粥饼伦终于开店了,2024-10-20 16:06:00,77244000,11000,18.16247980082275
2583,班主任在班级群发飙后被停职,2024-10-20 16:12:00,180000000,37000,19.00846740885449
2584,古代的勺子上也有满满匠心,2024-10-20 16:18:00,4447000,703,15.307740269492834
2585,HANNI称从出道就被无视,2024-10-20 16:21:00,59165000,21000,17.895840708800797
2586,火锅店免费美甲服务变抄作业,2024-10-20 16:33:00,38223000,1489,17.458947986631628
2587,21年前杨利伟首飞前珍贵影像,2024-10-20 17:30:00,1413000,282,14.161225661666665
2588,美英对也门空袭4次,2024-10-20 17:33:00,9841000,835,16.102067889881123
2589,朝称韩军是无人机侵犯平壤主谋证据确凿,2024-10-20 18:12:00,23241000,2185,16.961428518282148
2590,韩国总统尹锡悦不支持率超过70%,2024-10-20 19:27:00,52642000,4353,17.779024838180558
2591,全面加强新时代新征程军事理论工作,2024-10-20 19:57:00,20042000,570,16.81334062960041
2592,朝鲜爆破道路现场画面,2024-10-20 20:51:00,11291000,1103,16.23951650616266
2593,成都一代驾凌晨遭暴力殴打,2024-10-20 20:54:00,15743000,1231,16.571906379996765
2594,成都住房贷款可以商转公了,2024-10-20 21:15:00,7908000,867,15.883385463272644
2595,我驻黎维和部队将提高防卫能力,2024-10-20 21:48:00,9741000,682,16.09185433975309
2596,驻韩美军基地因怀疑有爆炸物引发骚动,2024-10-20 22:15:00,9299000,2041,16.045417425460336
2597,文化中国行文博日历,2024-10-20 22:25:00,240000000,93000,19.296149481306266
2598,中华民族有着强大的文化创造力,2024-10-20 22:27:00,13405000,1082,16.411138329652196
2599,河南5000年大墓出土遗物350余件,2024-10-20 22:36:00,7611000,1534,15.845105127249528
2600,警车接生父母特别鸣谢那一辆车,2024-10-20 23:24:00,7591000,4595,15.842473892998903
2601,男子自称盗墓不为钱只因为好奇,2024-10-21 00:06:00,20241000,5174,16.82322080827767
2602,医保救命钱决不能变唐僧肉,2024-10-21 00:39:00,4923000,1599,15.409428658740335
2603,被泼开水女童父亲称孩子需要心理治疗,2024-10-21 01:03:00,2724000,439,14.81761194625154
2604,韩谴责朝鲜炸毁韩朝边境部分道路,2024-10-21 02:09:00,7584000,1520,15.841551322916995
2605,给力的中国产品助力外贸成绩创新高,2024-10-21 03:27:00,3749000,806,15.13699969571805
2606,汲取中华优秀传统军事文化精华,2024-10-21 04:30:00,2386000,192,14.68512888164
2607,被熊猫幼崽亲一口是啥感觉啊,2024-10-21 05:51:00,19773000,4075,16.799827928702967
2608,鉴宝主播需要为鉴定结果负责吗,2024-10-21 06:45:00,39512000,2277,17.492114981202597
2609,赵丽颖高定纱裙,2024-10-21 09:12:00,71780000,44000,18.089116443683736
2610,收到1分钱找回了丢失1个月行李箱,2024-10-21 09:48:00,15300000,5357,16.543363386362664
2611,漠河今秋首场暴雪,2024-10-21 10:00:00,9948000,6295,16.112882083905433
2612,男子收费教200多村民骗保险,2024-10-21 10:39:00,20115000,6667,16.816976363366027
2613,珍惜粮食是对袁爷爷最好的怀念,2024-10-21 10:51:00,8671000,14000,15.975494682359296
2614,朝鲜140万青年参军或复队,2024-10-21 11:09:00,77813000,24000,18.16981907030547
2615,范志毅说国足还能再进球,2024-10-21 11:48:00,3200000,1225,14.978661367769956
2616,伊朗警告美国不要采取愚蠢行动,2024-10-21 12:03:00,17958000,2789,16.70354625606289
2617,阿斯麦跌超16%,2024-10-21 12:06:00,11430000,2385,16.251752035770995
2618,阿根廷vs玻利维亚,2024-10-21 12:15:00,44678000,20000,17.614991768406007
2619,传承弘扬两弹一星精神,2024-10-21 12:27:00,4602000,4963,15.342001549577448
2620,德国出现针对中国女性连环强奸犯,2024-10-21 12:39:00,60010000,15000,17.910021772965695
2621,王一博果然写了他的名字,2024-10-21 12:42:00,71225000,279000,18.08135443834825
2622,白鹿说上一次来西安还是时宜,2024-10-21 12:48:00,30367000,76000,17.22886705045024
2623,无人机侵入事件朝鲜为何反应激烈,2024-10-21 13:09:00,42499000,7861,17.564991104206058
2624,女孩拿刚买的黄金做成美甲,2024-10-21 13:15:00,73033000,4580,18.1064219517612
2625,刘雯粉色look,2024-10-21 13:39:00,27770000,6795,17.139466859282983
2626,一个村50多人假住院骗保险,2024-10-21 13:57:00,30483000,7614,17.23267970913613
2627,梅西国家队第110球,2024-10-21 14:18:00,6117000,2221,15.626582338224702
2628,刚出生就1米8的小公主来啦,2024-10-21 14:21:00,130000000,11000,18.683045008419857
2629,许许多多个邓稼先隐姓埋名以身许国,2024-10-21 14:36:00,14302000,7479,16.475909945590477
2630,韩国军方下达火力待命指南,2024-10-21 15:03:00,47118000,11000,17.668165651585067
2631,闵塔鲨发迪丽热巴新造型,2024-10-21 15:06:00,26379000,50000,17.088078797029247
2632,我国原子弹爆炸成功60周年,2024-10-21 15:09:00,65345000,41000,17.995191484013272
2633,工作室发长文祝福赵丽颖,2024-10-21 15:12:00,18602000,15000,16.738779659784548
2634,孩子被余华英拐卖老人5年跑9省寻子,2024-10-21 15:24:00,5074000,1394,15.439640019141365
2635,成年男性把钱花给了童年的自己,2024-10-21 15:30:00,55082000,18000,17.82433354198613
2636,粥饼伦已注册多枚形象商标,2024-10-21 15:36:00,4067000,2214,15.218416184889362
2637,王一博到达长春,2024-10-21 15:42:00,38189000,111000,17.458058073993723
2638,刘雯贺聪维密手牵手谢幕,2024-10-21 15:48:00,27128000,3057,17.116076962787613
2639,各地最低工资标准一览表,2024-10-21 15:54:00,64444000,13000,17.981307187593014
2640,美政府和微软公司拒绝回应,2024-10-21 16:03:00,28036000,2290,17.148999956602353
2641,18岁女主播奔现榜一大哥被骗2万多,2024-10-21 16:06:00,33818000,4623,17.33650376308051
2642,奔跑吧新一季原班人马,2024-10-21 16:12:00,98484000,44000,18.40540465639985
2643,迪丽热巴贺思慕紫衣路透look,2024-10-21 16:36:00,11589000,44000,16.265566930316528
2644,陈赫回应说黄磊做饭好吃,2024-10-21 16:54:00,52201000,3414,17.770612209757495
2645,孩子被余华英拐走他背负卖子骂名30年,2024-10-21 17:00:00,32099000,3515,17.284335434967016
2646,百亿票房男演员名单,2024-10-21 17:06:00,37633000,3945,17.443391883016627
2647,贺聪维密首秀,2024-10-21 17:12:00,15323000,6155,16.544865525560315
2648,警方回应女孩被同学打的满嘴是血,2024-10-21 17:21:00,22353000,13000,16.922471098203975
2649,这声东方巨响让中国人挺直了腰杆,2024-10-21 17:27:00,28022000,7888,17.148500473913312
2650,奔跑吧官微漏勺行为,2024-10-21 17:30:00,37390000,461000,17.436913846953296
2651,现在就出发2官宣白敬亭,2024-10-21 18:09:00,18994000,15000,16.759633697785034
2652,赵丽颖盛开在她的花色原野,2024-10-21 18:15:00,14036000,27000,16.457136015685244
2653,新余特大火灾事故55名公职人员被追责问责,2024-10-21 18:33:00,6468000,762,15.682377499679134
2654,南宁2名11岁女孩失联,2024-10-21 18:45:00,16090000,2658,16.593708518968565
2655,一诺骑行北京中轴线,2024-10-21 19:00:00,8646000,12000,15.972607344209717
2656,张本智和说庆祝动作是致敬樊振东,2024-10-21 19:21:00,58258000,9487,17.880391980035732
2657,郑钦文宁网退赛,2024-10-21 19:27:00,34082000,4496,17.344279943649475
2658,山西被打女孩父亲回应7名同学已道歉,2024-10-21 19:36:00,140000000,10000,18.75715298057358
2659,张子枫ELLE首封,2024-10-21 19:42:00,27171000,35000,17.117660786025194
2660,韩国女歌手因蛀牙患舌癌切除部分舌头,2024-10-21 19:45:00,29247000,1525,17.19128756227952
2661,男生不堪特训学校高压跳楼致骨折,2024-10-21 19:48:00,3988000,672,15.198800410063866
2662,韩素希用小号给李惠利留恶评,2024-10-21 19:57:00,110000000,8997,18.51599092375669
2663,比亚迪30周年抽30辆仰望送车主,2024-10-21 20:03:00,140000000,89000,18.75715298057358
2664,25地最低工资标准不低于2000元,2024-10-21 20:12:00,7888000,873,15.880853175264608
2665,朝韩局势升温根源何在,2024-10-21 20:24:00,8135000,4549,15.911686298635276
2666,大学生做兼职名下多了21家公司,2024-10-21 20:39:00,20885000,2621,16.854541755913413
2667,樊振东王励勤全锦赛现场热聊,2024-10-21 21:06:00,13921000,1650,16.448909049370705
2668,天猫双11华为手机至高优惠两千,2024-10-21 21:12:00,7430000,26000,15.821036416693945
2669,周放连续十三年为赵丽颖庆生,2024-10-21 21:30:00,26185000,7659,17.080697285695724
2670,韩美日将讨论朝鲜发起严重挑衅可能性,2024-10-21 21:42:00,33219000,12000,17.318632559348355
2671,中国第一颗原子弹爆炸倒计时画面,2024-10-21 22:09:00,42206000,10000,17.558072948994397
2672,男子将入户门改为外开被邻居起诉,2024-10-21 22:27:00,28914000,4303,17.179836464850524
2673,抢到定金红包居然购物更贵了,2024-10-21 22:30:00,6924000,665,15.750504195278236
2674,郑钦文回应退赛,2024-10-21 22:33:00,5003000,693,15.425548290470342
2675,美国限期以色列30天改善加沙现状,2024-10-21 22:39:00,17669000,2067,16.687322249598786
2676,女儿的安全感是爸爸给的,2024-10-21 22:51:00,6933000,4812,15.751803177924629
2677,王楚钦孙颖莎王曼昱退赛,2024-10-21 23:12:00,25196000,2085,17.042195809723957
2678,郝劭文老婆二胎,2024-10-21 23:27:00,28132000,737,17.152418276410046
2679,女童被打满嘴是血父亲称不追究责任,2024-10-21 23:30:00,75258000,15000,18.136432768234865
2680,粉丝称听泉鉴宝自称北大是玩梗,2024-10-22 00:03:00,12701000,2000,16.357191288486458
2681,加沙人说8个月没吃过西红柿了,2024-10-22 00:24:00,19771000,2786,16.79972677555702
2682,王楚钦福州见面会,2024-10-22 00:27:00,34466000,7584,17.35548388882366
2683,檀健次冬日保暖秘籍,2024-10-22 00:36:00,14857000,219000,16.51398169261949
2684,男子漂流67天获救体重骤减100斤,2024-10-22 00:42:00,37778000,4770,17.447237480573904
2685,Jennie新歌MV被禁,2024-10-22 00:57:00,51517000,2847,17.757422408251287
2686,午时片场里的赵丽颖,2024-10-22 01:06:00,6115000,5352,15.62625532710341
2687,女网红在日本鸟居做引体向上惹众怒,2024-10-22 01:24:00,140000000,14000,18.75715298057358
2688,中国人民用能力和志气攥成的拳头,2024-10-22 01:48:00,11218000,6328,16.23303018905042
2689,COSMO赵露思星河交辉封面,2024-10-22 02:03:00,46831000,792000,17.662055934764748
2690,出版社回应教材设46个收费点,2024-10-22 02:33:00,7073000,1495,15.771795276018128
2691,国台办回应美军火商对台军售抬价欺诈,2024-10-22 02:42:00,6200000,566,15.64005985001532
2692,谢谢你们让14亿人吃好,2024-10-22 02:54:00,27557000,18000,17.13176714477403
2693,女子分手一波三折先被威胁再被卖车,2024-10-22 03:03:00,4239000,1054,15.259837950334774
2694,易烊千玺说我们这代人敢想敢做,2024-10-22 03:12:00,15225000,115000,16.538449371560233
2695,Jennie吉米秀Mantra舞台,2024-10-22 03:18:00,20223000,6946,16.822331128503684
2696,2024年度最大满月要来了,2024-10-22 03:24:00,22245000,15000,16.91762782222228
2697,女网红就在日本鸟居做引体向上道歉,2024-10-22 03:33:00,14479000,4052,16.48820988176356
2698,辛芷蕾因赵丽颖接乔妍的心事,2024-10-22 03:45:00,39635000,6601,17.495223124253393
2699,奔跑吧全员行李箱封面是范丞丞,2024-10-22 03:48:00,49773000,15000,17.722983226293604
2700,网红小虎行机场强迫志愿者摘口罩,2024-10-22 03:54:00,45413000,13000,17.6313089656354
2701,王亚飞和鞠婧祎聊化妆,2024-10-22 04:00:00,23436000,351000,16.969783859646817
2702,新华社对话易烊千玺,2024-10-22 04:09:00,10074000,9117,16.125468405287734
2703,亲历者回忆第一颗原子弹爆炸,2024-10-22 04:12:00,3319000,470,15.015174090702113
2704,老师的情绪纾解要有常设渠道,2024-10-22 04:51:00,10126000,2047,16.13061693151199
2705,教材中每隔几段就出现付费二维码,2024-10-22 05:06:00,45641000,4905,17.636316993322847
2706,A股3大积极信号,2024-10-22 05:21:00,14347000,3245,16.479051419080527
2707,秋季水果这样吃更养生,2024-10-22 05:39:00,9815000,5314,16.099422385692698
2708,成渝概念爆发,2024-10-22 05:42:00,10518000,2564,16.168598633131428
2709,俞更寅手写道歉信,2024-10-22 05:48:00,10406000,1532,16.157893120832387
2710,欧阳娜娜知道欧阳妮妮怀孕的反应,2024-10-22 06:12:00,66383000,5327,18.01095155757051
2711,朝韩两国会擦枪走火吗,2024-10-22 06:15:00,18982000,3061,16.759001719672575
2712,网红机场强迫志愿者路人出手了,2024-10-22 06:30:00,8652000,2404,15.973301066055086
2713,致敬改变中国人餐桌的他们,2024-10-22 06:36:00,12766000,13000,16.362295944798138
2714,能够好好生气是一种重要的能力,2024-10-22 06:39:00,13829000,5902,16.442278394446795
2715,梅艳芳母亲被香港律政司入禀申请破产,2024-10-22 06:45:00,30961000,1445,17.248238905905776
2716,班级群发飙班主任被家长打系谣言,2024-10-22 06:48:00,36893000,1769,17.423532389118055
2717,成渝板块超20股涨停,2024-10-22 07:09:00,13738000,4205,16.435676273755963
2718,程序员炒股亏48万后宣布停更,2024-10-22 07:39:00,70256000,7865,18.06765627178364
2719,网传成都天价拆迁款不实,2024-10-22 07:42:00,6330000,857,15.660810794120358
2720,李沁提名视后,2024-10-22 07:51:00,21678000,21000,16.89180847935783
2721,李现提名金鹰奖最佳男主角,2024-10-22 07:54:00,130000000,158000,18.683045008419857
2722,俞更寅参加创造营时就当爸了,2024-10-22 07:57:00,32623000,3423,17.300528119046053
2723,种地吧2提名金鹰奖,2024-10-22 08:12:00,12644000,6521,16.352693352317644
2724,关晓彤芭蕾运动鞋,2024-10-22 08:15:00,21003000,8115,16.860175842627445
2725,ILLIT经纪人辞职,2024-10-22 08:18:00,23261000,5633,16.962288696392044
2726,成都大规模拆迁有人拿了17套房,2024-10-22 08:27:00,9309000,1098,16.046492232098625
2727,洋记者看新疆棉田里的科技范,2024-10-22 08:30:00,11407000,5614,16.249737760010035
2728,小学生将药磨成粉骗同学服用后续,2024-10-22 08:42:00,56717000,4456,17.853584547393012
2729,官方回应公司被曝要求连续出勤37天,2024-10-22 09:03:00,4872000,551,15.39901508837187
